index,id,unit_type,street,suburb,region,country,postcode,lat,lon,doe,tel,prefix,suffix,email,name,status,open_hours,food1_pasta,food2_bread,food3_milk,food4_pie,food5_vet,capacity,rating
769,770,UNIT 3,KIMBERLEY STREET,VAUCLUSE,NSW,AU,2030,-33.863,151.282,2021-11,620169323,KIMBERLEY770,@loveu.com,KIMBERLEY770@loveu.com,KIMBERLEY770,TRUE,MON to THU 8-17 FRI to SUN,45,71,27,40,80,15,3.9
770,771,UNIT 3,AVONDALE AVENUE,EAST LISMORE,NSW,AU,2480,-28.818,153.284,2014-12,650266734,AVONDALE771,@hrs.com,AVONDALE771@hrs.com,AVONDALE771,TRUE,MON to THU 8-17 FRI to SUN,45,51,22,53,109,30,4.3
771,772,UNIT 3,CLIO STREET,SUTHERLAND,NSW,AU,2232,-34.029,151.063,2020-04,796215408,CLIO772,@coldmail.com,CLIO772@coldmail.com,CLIO772,TRUE,MON to THU 8-17 FRI to SUN,53,93,24,56,96,20,4.2
772,773,UNIT 7,FRASER STREET,RANDWICK,NSW,AU,2031,-33.907,151.247,2023-11,723298421,FRASER773,@pny.com,FRASER773@pny.com,FRASER773,TRUE,24H EXCEPT WED,44,56,22,45,84,10,4.2
773,774,SUITE 1,KING WILLIAM STREET,ADELAIDE,SA,AU,5000,-34.925,138.6,2020-09,775538808,KING WILLIAM774,@coldmail.com,KING WILLIAM774@coldmail.com,KING WILLIAM774,TRUE,24/7 NOT Available During PUBLIC VACATION,47,81,22,49,90,5,4.5
774,775,UNIT 1,HUXLEY STREET,CURRIE,TAS,AU,7256,-39.929,143.851,2017-07,240527481,HUXLEY775,@hrs.com,HUXLEY775@hrs.com,HUXLEY775,TRUE,MON to FRI 8-17,52,68,30,56,82,5,4
775,776,UNIT 2,BELLEVUE AVENUE,BURWOOD EAST,VIC,AU,3151,-37.852,145.153,2012-11,257681530,BELLEVUE776,@zane.com,BELLEVUE776@zane.com,BELLEVUE776,TRUE,MON to THU 8-17 FRI to SUN,47,63,27,59,111,25,3.9
776,777,UNIT 2,BATES COURT,JACANA,VIC,AU,3047,-37.692,144.912,2019-04,905652350,BATES777,@zane.com,BATES777@zane.com,BATES777,TRUE,24Hours 7Days,47,80,22,48,81,30,4.4
777,778,UNIT 1,WALLENDOON STREET,COOTAMUNDRA,NSW,AU,2590,-34.64,148.025,2023-01,179923070,WALLENDOON778,@whw.com,WALLENDOON778@whw.com,WALLENDOON778,TRUE,24H EXCEPT WED,59,98,30,51,119,10,4.1
778,779,UNIT 6,CLARKE STREET,LILYDALE,VIC,AU,3140,-37.751,145.353,2023-08,308848768,CLARKE779,@why.com,CLARKE779@why.com,CLARKE779,TRUE,MON to FRI 8-17,51,99,26,45,108,25,3.9
779,780,UNIT 2,GREAT EASTERN HIGHWAY,BELMONT,WA,AU,6104,-31.951,115.918,2022-02,198690943,GREAT EASTERN780,@why.com,GREAT EASTERN780@why.com,GREAT EASTERN780,TRUE,24Hours 7Days,41,71,23,59,113,30,4.6
780,781,UNIT 2,LYONS ROAD WEST,FIVE DOCK,NSW,AU,2046,-33.865,151.123,2010-12,428705922,LYONS WEST781,@why.com,LYONS WEST781@why.com,LYONS WEST781,TRUE,24H EXCEPT WED,53,86,29,47,81,25,4.6
781,782,UNIT 2,MACMEIKAN STREET,WHITTLESEA,VIC,AU,3757,-37.513,145.115,2014-09,883157123,MACMEIKAN782,@nath.com,MACMEIKAN782@nath.com,MACMEIKAN782,TRUE,MON to FRI 11-14 16-19,50,100,28,46,113,25,4
782,783,UNIT 8,BURKE ROAD,HAWTHORN EAST,VIC,AU,3123,-37.818,145.059,2014-07,151627908,BURKE783,@zoohoo.com,BURKE783@zoohoo.com,BURKE783,TRUE,24/7 NOT Available During PUBLIC VACATION,47,67,22,53,99,15,4.4
783,784,UNIT 1,PROKUDA CLOSE,GOODNA,QLD,AU,4300,-27.601,152.891,2012-07,691062921,PROKUDA784,@zane.com,PROKUDA784@zane.com,PROKUDA784,TRUE,MON to FRI 8-17,46,65,22,44,105,25,4.6
784,785,UNIT 2,MCLEOD STREET,YARRAWONGA,VIC,AU,3730,-36.024,146.008,2022-02,577964170,MCLEOD785,@cs.com,MCLEOD785@cs.com,MCLEOD785,TRUE,MON to THU 8-17 FRI to SUN,56,85,20,57,83,10,4.3
785,786,UNIT 46A,DIXON STREET,STRATHPINE,QLD,AU,4500,-27.309,152.993,2016-03,748079249,DIXON786,@why.com,DIXON786@why.com,DIXON786,TRUE,24/7 NOT Available During PUBLIC VACATION,54,95,30,59,96,5,4.3
786,787,UNIT 2,COUGAL STREET,SOUTHPORT,QLD,AU,4215,-27.97,153.408,2010-08,686639252,COUGAL787,@zane.com,COUGAL787@zane.com,COUGAL787,TRUE,24/7 NOT Available During PUBLIC VACATION,55,77,26,48,94,10,4.5
787,788,UNIT 2,DIAGONAL ROAD,WARRADALE,SA,AU,5046,-35.006,138.538,2012-11,949225628,DIAGONAL788,@zoohoo.com,DIAGONAL788@zoohoo.com,DIAGONAL788,TRUE,MON to FRI 11-14 16-19,49,83,22,58,87,30,4.5
788,789,SHOP 6,WARBURTON HIGHWAY,YARRA JUNCTION,VIC,AU,3797,-37.782,145.614,2011-12,670353564,WARBURTON789,@pny.com,WARBURTON789@pny.com,WARBURTON789,TRUE,24/7 NOT Available During PUBLIC VACATION,56,51,26,57,93,20,4.5
789,790,UNIT 2,PENDREY COURT,WOODRIDGE,QLD,AU,4114,-27.621,153.113,2013-12,228026525,PENDREY790,@yahaa.com,PENDREY790@yahaa.com,PENDREY790,TRUE,24/7 NOT Available During PUBLIC VACATION,56,78,30,56,120,15,4.6
790,791,FLAT 2,KOOYONG ROAD,CAULFIELD NORTH,VIC,AU,3161,-37.867,145.019,2011-11,322431136,KOOYONG791,@pny.com,KOOYONG791@pny.com,KOOYONG791,TRUE,MON to THU 8-17 FRI to SUN,46,68,24,43,102,5,4
791,792,UNIT 3,WEST HIGH STREET,COFFS HARBOUR,NSW,AU,2450,-30.294,153.105,2019-07,803809445,WEST HIGH792,@xmail.com,WEST HIGH792@xmail.com,WEST HIGH792,TRUE,MON to THU 8-17 FRI to SUN,59,61,30,55,87,5,4.7
792,793,UNIT 2,WOMBOIN CRESCENT,GLENFIELD PARK,NSW,AU,2650,-35.135,147.325,2010-11,807577766,WOMBOIN CRESCENT793,@coldmail.com,WOMBOIN CRESCENT793@coldmail.com,WOMBOIN CRESCENT793,TRUE,MON to FRI 8-17,43,92,21,54,80,15,4.6
793,794,UNIT 4,OCEAN PARADE,BLUE BAY,NSW,AU,2261,-33.353,151.503,2011-05,898549929,OCEAN794,@nath.com,OCEAN794@nath.com,OCEAN794,TRUE,24Hours 7Days,49,50,21,43,90,10,4.5
794,795,UNIT 2,CANHAM WAY,GREENWOOD,WA,AU,6024,-31.822,115.819,2014-02,147654832,CANHAM WAY795,@nath.com,CANHAM WAY795@nath.com,CANHAM WAY795,TRUE,24/7 NOT Available During PUBLIC VACATION,42,92,24,57,111,10,3.9
795,796,UNIT 1,GRACE STREET,ST ALBANS,VIC,AU,3021,-37.73,144.813,2020-12,565700789,GRACE796,@xmail.com,GRACE796@xmail.com,GRACE796,TRUE,MON to THU 8-17 FRI to SUN,42,93,23,52,84,10,4.7
796,797,SUITE 1,MACQUARIE STREET,SYDNEY,NSW,AU,2000,-33.865,151.212,2023-03,456075451,MACQUARIE797,@ln.com,MACQUARIE797@ln.com,MACQUARIE797,TRUE,MON to FRI 8-17,51,61,24,50,102,15,4.7
797,798,UNIT 17,JENNER STREET,LITTLE BAY,NSW,AU,2036,-33.978,151.246,2017-01,224143548,JENNER798,@pny.com,JENNER798@pny.com,JENNER798,TRUE,MON to FRI 8-17,43,72,20,46,116,5,4.4
798,799,UNIT 3,PARNALL STREET,LAVINGTON,NSW,AU,2641,-36.041,146.931,2020-01,578021566,PARNALL799,@ln.com,PARNALL799@ln.com,PARNALL799,TRUE,MON to FRI 11-14 16-19,44,67,20,50,112,10,3.9
799,800,UNIT 2,MAHONEYS ROAD,RIDDELLS CREEK,VIC,AU,3431,-37.459,144.68,2014-05,882215103,MAHONEYS800,@nath.com,MAHONEYS800@nath.com,MAHONEYS800,TRUE,MON to THU 8-17 FRI to SUN,50,86,29,43,90,10,4.4
800,801,UNIT 2,RAFTERY ROAD,KIALLA,VIC,AU,3631,-36.422,145.389,2023-11,822651079,RAFTERY801,@why.com,RAFTERY801@why.com,RAFTERY801,TRUE,MON to FRI 8-17,43,85,25,57,108,25,4.1
801,802,SHOP 3,CAMPBELL PARADE,BONDI BEACH,NSW,AU,2026,-33.89,151.275,2016-01,417245384,CAMPBELL802,@nath.com,CAMPBELL802@nath.com,CAMPBELL802,TRUE,MON to FRI 8-17,60,78,22,46,113,15,4.5
802,803,UNIT 23,PIRRAMA ROAD,PYRMONT,NSW,AU,2009,-33.865,151.194,2021-01,853256395,PIRRAMA803,@zoohoo.com,PIRRAMA803@zoohoo.com,PIRRAMA803,TRUE,MON to FRI 8-17,40,74,22,48,91,15,3.9
803,804,UNIT 15,BLAIN STREET,TENNANT CREEK,NT,AU,860,-19.639,134.193,2021-01,412223698,BLAIN804,@cs.com,BLAIN804@cs.com,BLAIN804,TRUE,MON to THU 8-17 FRI to SUN,43,70,29,51,106,15,4.3
804,805,UNIT 1,OCCUPATION ROAD,KYEEMAGH,NSW,AU,2216,-33.948,151.16,2022-09,254871765,OCCUPATION805,@cs.com,OCCUPATION805@cs.com,OCCUPATION805,TRUE,24/7 NOT Available During PUBLIC VACATION,45,96,24,51,83,20,4.7
805,806,UNIT 2,CLARENCE STREET,HOWRAH,TAS,AU,7018,-42.876,147.391,2014-11,943876312,CLARENCE806,@pny.com,CLARENCE806@pny.com,CLARENCE806,TRUE,24Hours 7Days,41,96,21,60,92,25,4.5
806,807,UNIT 1,HIGHETT ROAD,HAMPTON,VIC,AU,3188,-37.946,145.017,2019-10,820291801,HIGHETT807,@whw.com,HIGHETT807@whw.com,HIGHETT807,TRUE,MON to FRI 11-14 16-19,51,80,21,47,93,30,4.3
807,808,UNIT 5,OTTIWELL STREET,WOORIM,QLD,AU,4507,-27.074,153.205,2017-11,893331676,OTTIWELL808,@zoohoo.com,OTTIWELL808@zoohoo.com,OTTIWELL808,TRUE,MON to THU 8-17 FRI to SUN,45,86,30,46,115,5,4.6
808,809,SHOP 1A,RANGERS ROAD,NEUTRAL BAY,NSW,AU,2089,-33.832,151.224,2015-06,792594654,RANGERS809,@why.com,RANGERS809@why.com,RANGERS809,TRUE,24Hours 7Days,57,86,26,47,82,15,4.6
809,810,UNIT 1,VICARS STREET,MITCHELL,ACT,AU,2911,-35.21,149.143,2014-08,326338786,VICARS810,@whw.com,VICARS810@whw.com,VICARS810,TRUE,MON to FRI 8-17,60,61,20,46,111,15,4.4
810,811,UNIT 2,FOVEAUX STREET,AINSLIE,ACT,AU,2602,-35.265,149.143,2019-10,375351524,FOVEAUX811,@zoohoo.com,FOVEAUX811@zoohoo.com,FOVEAUX811,TRUE,24/7 NOT Available During PUBLIC VACATION,43,58,23,53,119,20,4.8
811,812,UNIT 4,AUTUMN STREET,GEELONG WEST,VIC,AU,3218,-38.142,144.343,2023-02,840247528,AUTUMN812,@ln.com,AUTUMN812@ln.com,AUTUMN812,TRUE,MON to THU 8-17 FRI to SUN,53,87,26,59,83,25,4.5
812,813,UNIT 2,CHAMPAGNE CRESCENT,WILSONTON HEIGHTS,QLD,AU,4350,-27.533,151.927,2023-11,449603817,CHAMPAGNE CRESCENT813,@zoohoo.com,CHAMPAGNE CRESCENT813@zoohoo.com,CHAMPAGNE CRESCENT813,TRUE,MON to THU 8-17 FRI to SUN,42,51,30,55,115,15,4.6
813,814,UNIT 3,HEBE STREET,BARDON,QLD,AU,4065,-27.465,152.986,2017-01,179022058,HEBE814,@xmail.com,HEBE814@xmail.com,HEBE814,TRUE,24/7 NOT Available During PUBLIC VACATION,46,50,22,40,94,30,4
814,815,UNIT 22,SPORTSMANS DRIVE,WEST LAKES,SA,AU,5021,-34.883,138.491,2013-07,293595373,SPORTSMANS815,@nath.com,SPORTSMANS815@nath.com,SPORTSMANS815,TRUE,24Hours 7Days,59,92,28,58,90,30,4.5
815,816,UNIT 4,AUSTIN CRESCENT,PASCOE VALE,VIC,AU,3044,-37.724,144.931,2018-01,981133550,AUSTIN CRESCENT816,@xmail.com,AUSTIN CRESCENT816@xmail.com,AUSTIN CRESCENT816,TRUE,24Hours 7Days,55,56,22,52,89,30,4.6
816,817,UNIT 1,CAMBRIDGE STREET,BULIMBA,QLD,AU,4171,-27.453,153.061,2013-11,848595185,CAMBRIDGE817,@nath.com,CAMBRIDGE817@nath.com,CAMBRIDGE817,TRUE,MON to THU 8-17 FRI to SUN,43,62,28,43,102,20,4.4
817,818,UNIT 2,MACAULEY AVENUE,BANKSTOWN,NSW,AU,2200,-33.924,151.031,2022-02,505751794,MACAULEY818,@zoohoo.com,MACAULEY818@zoohoo.com,MACAULEY818,TRUE,MON to FRI 11-14 16-19,52,52,27,49,116,15,4.8
818,819,UNIT 5,ORTON STREET,OCEAN GROVE,VIC,AU,3226,-38.269,144.517,2017-10,613271794,ORTON819,@yahaa.com,ORTON819@yahaa.com,ORTON819,TRUE,24H EXCEPT WED,54,66,21,60,106,5,4.8
819,820,UNIT 2,HAROLD ROAD,SPRINGVALE SOUTH,VIC,AU,3172,-37.975,145.152,2011-06,199354612,HAROLD820,@coldmail.com,HAROLD820@coldmail.com,HAROLD820,TRUE,MON to FRI 8-17,42,81,25,44,89,30,4.1
820,821,UNIT 5,BARBICAN STREET WEST,SHELLEY,WA,AU,6148,-32.027,115.89,2023-12,693143799,BARBICAN WEST821,@whw.com,BARBICAN WEST821@whw.com,BARBICAN WEST821,TRUE,24/7 NOT Available During PUBLIC VACATION,42,94,26,43,98,15,3.9
821,822,UNIT 1,BLUETT DRIVE,SMEATON GRANGE,NSW,AU,2567,-34.037,150.76,2013-09,253798650,BLUETT822,@aos.com,BLUETT822@aos.com,BLUETT822,TRUE,24/7 NOT Available During PUBLIC VACATION,55,63,25,53,102,20,4.3
822,823,UNIT 2,CRAVEN CLOSE,PORT DOUGLAS,QLD,AU,4877,-16.493,145.463,2014-09,862144762,CRAVEN823,@loveu.com,CRAVEN823@loveu.com,CRAVEN823,TRUE,MON to FRI 11-14 16-19,53,69,27,45,113,30,4.8
823,824,UNIT 1,BEACHCOMBER PARADE,TOUKLEY,NSW,AU,2263,-33.265,151.536,2016-06,763300096,BEACHCOMBER824,@why.com,BEACHCOMBER824@why.com,BEACHCOMBER824,TRUE,24/7 NOT Available During PUBLIC VACATION,48,54,29,42,119,20,4
824,825,UNIT 2,CRONIN STREET,PENRITH,NSW,AU,2750,-33.762,150.704,2011-05,839403780,CRONIN825,@hrs.com,CRONIN825@hrs.com,CRONIN825,TRUE,24H EXCEPT WED,43,62,28,47,116,25,4.5
825,826,UNIT 1,SHAMROCK STREET,GORDON PARK,QLD,AU,4031,-27.418,153.031,2017-01,156887303,SHAMROCK826,@loveu.com,SHAMROCK826@loveu.com,SHAMROCK826,TRUE,24H EXCEPT WED,60,62,29,49,93,25,4.6
826,827,SHED 3,VILLIERS STREET,GRAFTON,NSW,AU,2460,-29.691,152.938,2017-06,638044426,VILLIERS827,@zoohoo.com,VILLIERS827@zoohoo.com,VILLIERS827,TRUE,MON to FRI 8-17,51,72,24,44,80,25,4.5
827,828,UNIT 2,JACKSONS ROAD,FRANKLIN,TAS,AU,7113,-43.111,146.994,2016-01,450283792,JACKSONS828,@why.com,JACKSONS828@why.com,JACKSONS828,TRUE,24/7 NOT Available During PUBLIC VACATION,60,72,24,48,116,30,4.8
828,829,UNIT 1,ASSISI AVENUE,RIVERSIDE,TAS,AU,7250,-41.426,147.098,2019-01,428722448,ASSISI829,@why.com,ASSISI829@why.com,ASSISI829,TRUE,24Hours 7Days,55,76,23,46,94,15,4.5
829,830,UNIT 1,ELIZABETH DRIVE,VINCENTIA,NSW,AU,2540,-35.069,150.675,2023-10,782051600,ELIZABETH830,@hrs.com,ELIZABETH830@hrs.com,ELIZABETH830,TRUE,24H EXCEPT WED,43,67,22,48,111,20,4.6
830,831,UNIT 1,CECIL STREET,FITZROY,VIC,AU,3065,-37.794,144.981,2010-12,891939092,CECIL831,@nath.com,CECIL831@nath.com,CECIL831,TRUE,MON to THU 8-17 FRI to SUN,45,58,30,41,97,15,4.2
831,832,UNIT 1,WARRAN ROAD,YAROOMBA,QLD,AU,4573,-26.547,153.091,2012-02,468994331,WARRAN832,@hrs.com,WARRAN832@hrs.com,WARRAN832,TRUE,24Hours 7Days,49,60,30,46,119,5,4.5
832,833,UNIT 8,STAFFORD STREET,KINGSWOOD,NSW,AU,2747,-33.764,150.716,2015-01,185698589,STAFFORD833,@zoohoo.com,STAFFORD833@zoohoo.com,STAFFORD833,TRUE,24H EXCEPT WED,58,59,26,46,101,20,4.8
833,834,UNIT 2,BRANDON STREET,SARINA,QLD,AU,4737,-21.422,149.214,2016-09,699779362,BRANDON834,@whw.com,BRANDON834@whw.com,BRANDON834,TRUE,24Hours 7Days,56,72,20,55,92,30,4.5
834,835,SUITE 2,MILLER STREET,CAMMERAY,NSW,AU,2062,-33.822,151.21,2015-06,137292068,MILLER835,@nath.com,MILLER835@nath.com,MILLER835,TRUE,24/7 NOT Available During PUBLIC VACATION,53,97,29,47,84,10,3.9
835,836,UNIT 2,WEST STREET,UMINA BEACH,NSW,AU,2257,-33.522,151.326,2017-05,994265380,WEST836,@coldmail.com,WEST836@coldmail.com,WEST836,TRUE,24H EXCEPT WED,56,75,29,44,81,5,3.8
836,837,DUPLEX 2,TUCKERS CREEK DRIVE,NAMBOUR,QLD,AU,4560,-26.613,152.958,2013-06,285698345,TUCKERS CREEK837,@ln.com,TUCKERS CREEK837@ln.com,TUCKERS CREEK837,TRUE,24H EXCEPT WED,42,57,21,44,84,5,4.6
837,838,UNIT 1,LOUISE STREET,SOUTHPORT,QLD,AU,4215,-27.977,153.403,2010-05,932636969,LOUISE838,@why.com,LOUISE838@why.com,LOUISE838,TRUE,24Hours 7Days,50,52,25,48,99,10,4.8
838,839,UNIT 1,DEAKIN AVENUE,MILDURA,VIC,AU,3500,-34.187,142.159,2016-07,449841451,DEAKIN839,@yahaa.com,DEAKIN839@yahaa.com,DEAKIN839,TRUE,MON to FRI 11-14 16-19,57,55,24,48,109,10,4.1
839,840,UNIT 6,HEATH STREET,MONA VALE,NSW,AU,2103,-33.676,151.312,2010-08,148244786,HEATH840,@zoohoo.com,HEATH840@zoohoo.com,HEATH840,TRUE,24Hours 7Days,45,92,26,52,81,30,4.6
840,841,UNIT 1,MARSHALL ROAD,TELOPEA,NSW,AU,2117,-33.79,151.046,2015-05,396462390,MARSHALL841,@nath.com,MARSHALL841@nath.com,MARSHALL841,TRUE,24Hours 7Days,41,74,23,40,100,10,4.3
841,842,UNIT 42,MIDDLEMISS STREET,ROSEBERY,NSW,AU,2018,-33.925,151.198,2023-12,832325947,MIDDLEMISS842,@yahaa.com,MIDDLEMISS842@yahaa.com,MIDDLEMISS842,TRUE,MON to FRI 8-17,55,60,28,53,105,20,4.7
842,843,UNIT 1,GINDURRA AVENUE,CASTLE HILL,NSW,AU,2154,-33.719,150.981,2012-05,917195067,GINDURRA843,@coldmail.com,GINDURRA843@coldmail.com,GINDURRA843,TRUE,MON to FRI 8-17,47,70,23,40,105,5,3.9
843,844,UNIT 4,KINGSFORD SMITH DRIVE,HAMILTON,QLD,AU,4007,-27.439,153.056,2014-10,759327038,KINGSFORD SMITH844,@whw.com,KINGSFORD SMITH844@whw.com,KINGSFORD SMITH844,TRUE,24/7 NOT Available During PUBLIC VACATION,50,88,28,48,104,25,4
844,845,UNIT 6,DAVIDSON AVENUE,WOONONA,NSW,AU,2517,-34.352,150.913,2014-04,862775618,DAVIDSON845,@zane.com,DAVIDSON845@zane.com,DAVIDSON845,TRUE,MON to FRI 8-17,52,60,23,59,116,20,4.2
845,846,UNIT 1,AMELIA STREET,COORPAROO,QLD,AU,4151,-27.498,153.06,2010-09,808749381,AMELIA846,@pny.com,AMELIA846@pny.com,AMELIA846,TRUE,24H EXCEPT WED,47,68,29,43,111,5,4.8
846,847,UNIT 2,STIRRAT STREET,COORPAROO,QLD,AU,4151,-27.505,153.061,2011-01,590219589,STIRRAT847,@whw.com,STIRRAT847@whw.com,STIRRAT847,TRUE,MON to FRI 8-17,53,70,27,46,84,30,4.8
847,848,UNIT 4,NOBILITY STREET,MOOLAP,VIC,AU,3224,-38.167,144.411,2010-05,738462030,NOBILITY848,@coldmail.com,NOBILITY848@coldmail.com,NOBILITY848,TRUE,MON to FRI 11-14 16-19,59,71,23,55,120,30,4.4
848,849,UNIT 3116,WILLIAM STREET,MELBOURNE,VIC,AU,3000,-37.811,144.956,2019-08,438618448,WILLIAM849,@why.com,WILLIAM849@why.com,WILLIAM849,TRUE,MON to FRI 11-14 16-19,46,87,25,46,91,15,4.5
849,850,UNIT 2,JAMES AVENUE,LURNEA,NSW,AU,2170,-33.939,150.892,2014-03,303786321,JAMES850,@coldmail.com,JAMES850@coldmail.com,JAMES850,TRUE,MON to FRI 11-14 16-19,58,96,22,58,103,5,4.3
850,851,UNIT 2,TRISTAN STREET,SEYMOUR,VIC,AU,3660,-37.022,145.137,2010-05,401787228,TRISTAN851,@whw.com,TRISTAN851@whw.com,TRISTAN851,TRUE,MON to FRI 8-17,54,68,23,43,89,15,4.7
851,852,UNIT 2,FORD STREET,BOOROWA,NSW,AU,2586,-34.443,148.728,2019-05,272542045,FORD852,@hrs.com,FORD852@hrs.com,FORD852,TRUE,24/7 NOT Available During PUBLIC VACATION,44,64,25,59,117,15,4.1
852,853,UNIT 86,OLD BALCATTA ROAD,CARINE,WA,AU,6020,-31.858,115.796,2012-04,314034526,OLD BALCATTA853,@zoohoo.com,OLD BALCATTA853@zoohoo.com,OLD BALCATTA853,TRUE,24/7 NOT Available During PUBLIC VACATION,57,89,27,43,119,15,4.7
853,854,UNIT 5,MARINE PARADE,BIGGERA WATERS,QLD,AU,4216,-27.937,153.407,2022-02,809511267,MARINE854,@loveu.com,MARINE854@loveu.com,MARINE854,TRUE,MON to FRI 11-14 16-19,49,66,23,57,108,10,4.3
854,855,UNIT 1,WATER STREET,CAIRNS CITY,QLD,AU,4870,-16.92,145.768,2010-10,298076522,WATER855,@cs.com,WATER855@cs.com,WATER855,TRUE,24H EXCEPT WED,51,51,25,40,81,30,4
855,856,UNIT 3,SAN MATEO AVENUE,MILDURA,VIC,AU,3500,-34.206,142.146,2020-05,248990065,SAN MATEO856,@ln.com,SAN MATEO856@ln.com,SAN MATEO856,TRUE,24/7 NOT Available During PUBLIC VACATION,43,91,24,46,120,10,3.9
856,857,UNIT 4,OLD BAR ROAD,OLD BAR,NSW,AU,2430,-31.969,152.587,2010-07,962136435,OLD BAR857,@aos.com,OLD BAR857@aos.com,OLD BAR857,TRUE,24/7 NOT Available During PUBLIC VACATION,58,93,29,52,103,25,4.6
857,858,UNIT 1,PETRA STREET,PALMYRA,WA,AU,6157,-32.044,115.777,2020-01,755911028,PETRA858,@nath.com,PETRA858@nath.com,PETRA858,TRUE,24/7 NOT Available During PUBLIC VACATION,52,86,24,54,119,25,3.9
858,859,UNIT 1,AUGUSTA ROAD,LENAH VALLEY,TAS,AU,7008,-42.864,147.294,2022-08,429959542,AUGUSTA859,@hrs.com,AUGUSTA859@hrs.com,AUGUSTA859,TRUE,24H EXCEPT WED,49,100,24,53,106,5,4.7
859,860,UNIT 4,LEVANTO STREET,MENTONE,VIC,AU,3194,-37.981,145.075,2022-11,497322361,LEVANTO860,@aos.com,LEVANTO860@aos.com,LEVANTO860,TRUE,24H EXCEPT WED,47,92,29,42,87,10,4.6
860,861,UNIT 14,THE STRAND,NORTH WARD,QLD,AU,4810,-19.249,146.813,2022-01,909150587,THE STRAND861,@zane.com,THE STRAND861@zane.com,THE STRAND861,TRUE,24/7 NOT Available During PUBLIC VACATION,54,60,29,53,115,10,4.4
861,862,UNIT 1,CLOVELLY ROAD,RANDWICK,NSW,AU,2031,-33.911,151.253,2021-10,957385086,CLOVELLY862,@why.com,CLOVELLY862@why.com,CLOVELLY862,TRUE,MON to FRI 8-17,60,79,21,41,113,10,3.9
862,863,FLAT 2,CANADIAN BAY ROAD,MOUNT ELIZA,VIC,AU,3930,-38.188,145.092,2010-12,746482050,CANADIAN863,@aos.com,CANADIAN863@aos.com,CANADIAN863,TRUE,24H EXCEPT WED,57,100,26,54,81,30,4.5
863,864,UNIT 12,UNION STREET,NUNDAH,QLD,AU,4012,-27.405,153.061,2013-03,856377733,UNION864,@coldmail.com,UNION864@coldmail.com,UNION864,TRUE,MON to FRI 8-17,55,88,24,48,86,20,4.3
864,865,UNIT 2,BOWKER STREET,NORTH BRIGHTON,SA,AU,5048,-35.002,138.524,2011-09,392857991,BOWKER865,@why.com,BOWKER865@why.com,BOWKER865,TRUE,MON to THU 8-17 FRI to SUN,49,98,21,60,111,15,4.6
865,866,UNIT 2,DIPLOMA DRIVE,THRUMSTER,NSW,AU,2444,-31.452,152.827,2011-02,566053259,DIPLOMA866,@nath.com,DIPLOMA866@nath.com,DIPLOMA866,TRUE,24Hours 7Days,56,81,27,60,108,5,4.3
866,867,UNIT 2,MERRYLANDS ROAD,MERRYLANDS,NSW,AU,2160,-33.836,150.991,2014-02,100272530,MERRYLANDS867,@hrs.com,MERRYLANDS867@hrs.com,MERRYLANDS867,TRUE,24/7 NOT Available During PUBLIC VACATION,55,75,27,44,98,15,4.7
867,868,UNIT 1,ELLIOT CLOSE,DARLINGTON,NSW,AU,2330,-32.559,151.159,2017-10,764184978,ELLIOT868,@zane.com,ELLIOT868@zane.com,ELLIOT868,TRUE,MON to THU 8-17 FRI to SUN,42,99,24,44,114,20,4.5
868,869,UNIT 8,FISHER STREET,PETERSHAM,NSW,AU,2049,-33.895,151.156,2019-04,917260692,FISHER869,@whw.com,FISHER869@whw.com,FISHER869,TRUE,24/7 NOT Available During PUBLIC VACATION,46,75,26,45,117,20,3.9
869,870,UNIT 1,DAISY STREET,MILES,QLD,AU,4415,-26.654,150.193,2015-11,716581269,DAISY870,@ln.com,DAISY870@ln.com,DAISY870,TRUE,24Hours 7Days,55,58,22,43,87,30,4.4
870,871,UNIT 1,MYLESTOM DRIVE,MYLESTOM,NSW,AU,2454,-30.458,153.039,2016-02,552642966,MYLESTOM871,@hrs.com,MYLESTOM871@hrs.com,MYLESTOM871,TRUE,MON to FRI 8-17,44,99,25,57,103,20,4.5
871,872,UNIT 21,CLARE BURTON CRESCENT,FRANKLIN,ACT,AU,2913,-35.2,149.149,2017-05,567159201,CLARE BURTON CRESCENT872,@why.com,CLARE BURTON CRESCENT872@why.com,CLARE BURTON CRESCENT872,TRUE,MON to FRI 8-17,41,69,27,54,98,15,4.1
872,873,UNIT 1,BRIMBLECOMBE DRIVE,MIDDLE RIDGE,QLD,AU,4350,-27.609,151.959,2010-10,957352354,BRIMBLECOMBE873,@nath.com,BRIMBLECOMBE873@nath.com,BRIMBLECOMBE873,TRUE,MON to THU 8-17 FRI to SUN,58,52,21,44,83,30,3.9
873,874,UNIT 10,ZETLAND ROAD,MONT ALBERT,VIC,AU,3127,-37.817,145.111,2019-08,630147493,ZETLAND874,@zoohoo.com,ZETLAND874@zoohoo.com,ZETLAND874,TRUE,24Hours 7Days,59,50,27,49,97,10,4.7
874,875,UNIT 1,WHITERS STREET,LAKES ENTRANCE,VIC,AU,3909,-37.872,148.001,2018-02,179636648,WHITERS875,@loveu.com,WHITERS875@loveu.com,WHITERS875,TRUE,24H EXCEPT WED,44,66,27,49,94,30,3.9
